feature_1,feature_2,target
3.325707746154366734e-02,1.469882906191609384e-01,1.000000000000000000e+00
2.496053841148320462e-01,1.017901971923193205e+00,0.000000000000000000e+00
-6.017675887525878453e-01,9.405640197980000838e-01,0.000000000000000000e+00
1.167568724123847934e+00,-5.464948998635656974e-01,1.000000000000000000e+00
2.050508524490635143e-02,9.760657391194629273e-01,0.000000000000000000e+00
1.188160890621190680e+00,-4.396060462797661827e-01,1.000000000000000000e+00
2.199419942461921240e-01,-1.611126253624987070e-01,1.000000000000000000e+00
7.637066515391598420e-01,-4.445104529793663106e-01,1.000000000000000000e+00
-9.747731122874829790e-01,2.892541598676406922e-01,0.000000000000000000e+00
-2.406917984518136822e-01,9.908190492038454478e-01,0.000000000000000000e+00
8.233129456843463201e-01,3.296860245738018058e-01,0.000000000000000000e+00
-6.387369066811514340e-02,4.012664934695391317e-01,1.000000000000000000e+00
-4.893721059719189359e-01,8.726023424846215404e-01,0.000000000000000000e+00
1.322348257298639473e-01,4.882862747506536150e-01,1.000000000000000000e+00
-4.672693433550439979e-01,7.291210747158961558e-01,0.000000000000000000e+00
1.114659237050389384e+00,2.034428879818367120e-01,0.000000000000000000e+00
8.492589095864785387e-01,5.494830224563949095e-01,0.000000000000000000e+00
-8.815804722584059672e-01,4.502597903123861101e-01,0.000000000000000000e+00
-1.003251516245092345e+00,2.508357098370170846e-01,0.000000000000000000e+00
6.558735924720289212e-01,8.748376051005057885e-01,0.000000000000000000e+00
1.757668361068216445e+00,1.183734466967992227e-02,1.000000000000000000e+00
1.579809558793028534e+00,-3.444458124767106333e-01,1.000000000000000000e+00
-8.486233606166574406e-01,5.138852186925357834e-01,0.000000000000000000e+00
-9.578363266140678123e-01,1.313444938149072871e-01,0.000000000000000000e+00
-8.681346874526897350e-01,5.152542614128448051e-01,0.000000000000000000e+00
9.666623020239198394e-04,4.524048885468825998e-01,1.000000000000000000e+00
6.712589905512210686e-01,-3.716320582468199407e-01,1.000000000000000000e+00
6.654585257877246307e-02,6.598815060788723597e-02,1.000000000000000000e+00
5.750796146416226051e-01,9.214217032524928408e-01,0.000000000000000000e+00
6.061994953889376925e-01,8.423426491209462519e-01,0.000000000000000000e+00
3.974599804925504909e-01,9.684770951418362195e-01,0.000000000000000000e+00
2.027249996827887868e-01,8.921268005019954428e-01,0.000000000000000000e+00
1.011960091039246112e+00,3.723769676370478621e-01,0.000000000000000000e+00
2.104242410858954415e-01,5.271094117785776745e-02,1.000000000000000000e+00
1.362537830162102725e+00,-2.479936942506142383e-01,1.000000000000000000e+00
-9.376108791825243927e-01,3.122853927417513775e-01,0.000000000000000000e+00
1.266356121159671888e-01,2.197815856062504680e-01,1.000000000000000000e+00
1.961863238394590869e+00,2.962140872535280051e-02,1.000000000000000000e+00
1.934211698895996978e+00,1.878492976289026367e-02,1.000000000000000000e+00
9.146222230028822064e-01,2.353682080939119015e-01,0.000000000000000000e+00
-7.177149972916747611e-01,3.883051222915163692e-01,0.000000000000000000e+00
6.817777455049747193e-01,7.256275342668626616e-01,0.000000000000000000e+00
-6.531399808663300721e-01,8.326450252815964514e-01,0.000000000000000000e+00
1.945809433549551271e+00,2.531693916646264864e-01,1.000000000000000000e+00
1.588647199596353587e+00,-1.235502807149040372e-01,1.000000000000000000e+00
-8.009234399489728595e-01,6.216004983220246860e-02,0.000000000000000000e+00
-4.600683051080471375e-01,8.628998550752121632e-01,0.000000000000000000e+00
1.046084001753335491e+00,4.381610071247419858e-01,0.000000000000000000e+00
8.324656422678487766e-02,8.029526414816995361e-02,1.000000000000000000e+00
-9.656054826872445540e-01,3.302673036594063194e-01,0.000000000000000000e+00
2.090795030485122385e+00,3.220459584585093626e-01,1.000000000000000000e+00
3.184132081380567358e-01,7.454960894506128533e-01,0.000000000000000000e+00
-7.549733275029344437e-01,7.240351680008746404e-01,0.000000000000000000e+00
1.013340873555514943e+00,1.479134960390374731e-01,0.000000000000000000e+00
1.165952755226013909e-01,3.643226743910266685e-01,1.000000000000000000e+00
-2.329980491807926435e-01,1.052151835864621354e+00,0.000000000000000000e+00
1.709857519427441686e+00,-9.492961899062626885e-02,1.000000000000000000e+00
8.086756528495872010e-01,4.510261439136268313e-01,0.000000000000000000e+00
-1.271766517478244429e-01,2.202246085495359884e-01,1.000000000000000000e+00
1.065929765052075151e+00,1.427199030176090622e-01,0.000000000000000000e+00
-1.100082728424305767e+00,-1.551880829013841875e-02,0.000000000000000000e+00
-1.165210342096271445e-01,9.277290519345321451e-01,0.000000000000000000e+00
-5.700313464827502230e-01,1.069127219446238231e+00,0.000000000000000000e+00
3.782947774549093589e-01,-2.985275659316348751e-01,1.000000000000000000e+00
8.041631557894490800e-01,6.076479076634224707e-01,0.000000000000000000e+00
-8.054444026624473230e-01,5.917790781089771190e-01,0.000000000000000000e+00
3.011533803532069897e-01,1.073664063619243159e+00,0.000000000000000000e+00
-9.357730587538529710e-01,1.498993545777837499e-01,0.000000000000000000e+00
2.097688787959139045e+00,3.967408165143037624e-01,1.000000000000000000e+00
1.626060192779771318e+00,-3.704031680439798802e-01,1.000000000000000000e+00
1.811303055008676610e+00,4.756677999373855048e-01,1.000000000000000000e+00
8.628889608045209325e-01,-5.782768613183044693e-01,1.000000000000000000e+00
-7.963605606991864816e-01,4.478550986466292017e-01,0.000000000000000000e+00
-2.753995683287477902e-01,9.114850037380075598e-01,0.000000000000000000e+00
4.623616266761805538e-02,1.014622806970796542e+00,0.000000000000000000e+00
5.692291522993623287e-01,-3.073194734796018679e-01,1.000000000000000000e+00
-8.060138429923375814e-01,5.323520745587937419e-01,0.000000000000000000e+00
8.179480114047164019e-01,-3.818479101552773036e-01,1.000000000000000000e+00
7.323177810086329842e-01,8.032349138277354861e-01,0.000000000000000000e+00
2.244208838460889588e+00,1.495981901474398024e-01,1.000000000000000000e+00
1.780998531814507402e+00,-3.682971025102407814e-02,1.000000000000000000e+00
2.325824969089596572e-01,2.503496907159794560e-01,1.000000000000000000e+00
7.829819574723091424e-01,-4.507821390670246897e-01,1.000000000000000000e+00
-8.720232613271745592e-01,5.978138118112317212e-01,0.000000000000000000e+00
-2.183754109671927068e-01,9.261398106047046275e-01,0.000000000000000000e+00
-1.030317296371640712e+00,2.624336744684342415e-01,0.000000000000000000e+00
1.144583691106730639e+00,4.033855605423260215e-02,0.000000000000000000e+00
3.270950640609487370e-01,-1.248659553361605168e-01,1.000000000000000000e+00
1.338616770776058229e-01,1.320962117533822089e-01,1.000000000000000000e+00
-9.543513919324093653e-01,4.017320384122437527e-01,0.000000000000000000e+00
1.076532438026688521e+00,-1.526037670503256616e-02,0.000000000000000000e+00
1.078507746378245535e+00,-3.542937783442491329e-01,1.000000000000000000e+00
5.429185844124778670e-01,-2.771612161735798607e-01,1.000000000000000000e+00
-9.833076656117677450e-01,1.992162961529719833e-02,0.000000000000000000e+00
6.488492511768211291e-01,6.138562405372529618e-01,0.000000000000000000e+00
-3.396846294171244895e-03,9.008129375737913280e-01,0.000000000000000000e+00
1.080983990848273457e+00,-5.551136170361594679e-01,1.000000000000000000e+00
5.906511623732676464e-01,7.419726318686357125e-01,0.000000000000000000e+00
6.261634035825014433e-01,-5.317983790494960061e-01,1.000000000000000000e+00
-8.383083236021761087e-01,6.185714604690581986e-01,0.000000000000000000e+00
-9.596737198734403007e-01,4.898698303381690544e-01,0.000000000000000000e+00
7.487688337977329578e-01,3.367380447091733453e-01,0.000000000000000000e+00
-8.800977887368734986e-01,3.093755549587767217e-01,0.000000000000000000e+00
1.724951120820371164e+00,-1.081142422403392062e-01,1.000000000000000000e+00
9.708425077334866815e-01,3.811768525433827381e-01,0.000000000000000000e+00
1.334519431891303398e+00,-3.547948768711602918e-01,1.000000000000000000e+00
9.006217909246189146e-01,-4.168850263658223643e-01,1.000000000000000000e+00
4.616934985256603841e-01,8.203810264191114809e-01,0.000000000000000000e+00
-9.125882041992501303e-01,1.649135698758312507e-02,0.000000000000000000e+00
-4.938534857317433691e-01,7.916355064999479607e-01,0.000000000000000000e+00
8.808632482432452449e-01,6.840476504321455486e-01,0.000000000000000000e+00
7.095705072072330255e-01,-5.094811900842854957e-01,1.000000000000000000e+00
1.242432005661005950e-01,8.873286898599618278e-01,0.000000000000000000e+00
1.821261440595239645e+00,2.009385260408610985e-02,1.000000000000000000e+00
2.599437958225135903e-01,1.704451021684088852e-01,1.000000000000000000e+00
6.660570383092594415e-01,7.662946545456884584e-01,0.000000000000000000e+00
2.180399336803743982e+00,1.772187847637391456e-01,1.000000000000000000e+00
-8.086720615973160831e-01,3.864346525634606566e-01,0.000000000000000000e+00
5.906598920073586889e-01,7.241356512139655033e-01,0.000000000000000000e+00
8.196937713966994110e-01,4.836549291268138484e-01,0.000000000000000000e+00
4.522026601761084397e-01,1.144771450810118329e+00,0.000000000000000000e+00
-3.490932230264663927e-01,1.005516345938564315e+00,0.000000000000000000e+00
1.471781953083378669e-01,8.918941982485188991e-01,0.000000000000000000e+00
6.277037151460039544e-02,3.631071984729349889e-01,1.000000000000000000e+00
1.273349326332924525e+00,-3.420659169852023895e-01,1.000000000000000000e+00
-1.751369406788488292e-01,9.986766182603047382e-01,0.000000000000000000e+00
2.431127753325404983e-01,9.720013684052373204e-01,0.000000000000000000e+00
8.807556390315621764e-01,5.453393188471479247e-01,0.000000000000000000e+00
-2.394739118194061378e-02,3.222249166735216552e-01,1.000000000000000000e+00
2.385627128130209940e-01,4.864295099422918933e-03,1.000000000000000000e+00
1.772647877280818074e+00,-1.734830739678678291e-01,1.000000000000000000e+00
1.707009907516073621e+00,-3.151843442337652901e-01,1.000000000000000000e+00
-4.131608325889455369e-01,8.770324890194347578e-01,0.000000000000000000e+00
1.659882332455629550e+00,-1.917098339842211452e-01,1.000000000000000000e+00
1.008601299669871443e+00,2.778881419154395349e-01,0.000000000000000000e+00
-3.042986961205322582e-02,4.857849176805368874e-01,1.000000000000000000e+00
9.712942673968036900e-01,3.066225019583993516e-01,0.000000000000000000e+00
-8.587793791637666763e-01,7.059595734018031532e-01,0.000000000000000000e+00
1.649446765049351393e+00,-3.823366854854834962e-01,1.000000000000000000e+00
7.250977867347181416e-01,6.418199691930810413e-01,0.000000000000000000e+00
1.136010359564425976e+00,-5.093695486414867579e-01,1.000000000000000000e+00
-1.094342155912980452e+00,3.601997580472778293e-01,0.000000000000000000e+00
-7.502317983279994662e-01,6.297382924271179849e-01,0.000000000000000000e+00
-6.789577529923966903e-01,8.826469426487568715e-01,0.000000000000000000e+00
-9.311403945728419229e-01,4.876662147397221592e-01,0.000000000000000000e+00
-9.789187773182834729e-01,3.970502470260531269e-01,0.000000000000000000e+00
2.100244072912891724e+00,3.381152570867334006e-01,1.000000000000000000e+00
1.822118074426428924e+00,-1.741309061414008652e-01,1.000000000000000000e+00
4.273944730441012196e-01,-4.197277359123990914e-02,1.000000000000000000e+00
-2.476449395277800780e-01,1.001198764478559600e+00,0.000000000000000000e+00
6.486813804258896310e-01,6.741741416411510812e-01,0.000000000000000000e+00
-1.079634271269276080e-01,4.098134665686550271e-01,1.000000000000000000e+00
-2.198021592138765801e-01,1.142771383658214512e+00,0.000000000000000000e+00
7.332347468615191266e-01,5.903317189118753028e-01,0.000000000000000000e+00
1.526209026113941325e-01,1.492432663849734276e-01,1.000000000000000000e+00
2.752994193758232996e-02,1.147593118067989915e+00,0.000000000000000000e+00
1.699496686044684735e+00,-1.052382327189722577e-01,1.000000000000000000e+00
-7.897994674098752776e-01,6.932523025306025488e-01,0.000000000000000000e+00
1.696764558222971342e+00,-6.741575510185435216e-02,1.000000000000000000e+00
1.935356421311273500e+00,5.117185687488072787e-01,1.000000000000000000e+00
-5.019531798662763000e-02,3.828349827893229307e-01,1.000000000000000000e+00
1.401886108647192319e+00,-4.154516935079442530e-01,1.000000000000000000e+00
-9.978353076737690452e-01,4.126714887150401134e-01,0.000000000000000000e+00
1.028337154709134393e-02,-1.701707452727966308e-01,1.000000000000000000e+00
-9.022153979276937852e-01,4.817838998893144153e-01,0.000000000000000000e+00
9.137358288524802807e-01,8.158960866053426297e-01,0.000000000000000000e+00
-9.194824488004504914e-01,1.654525831642762179e-01,0.000000000000000000e+00
4.228359148894593744e-01,7.306451171762332608e-01,0.000000000000000000e+00
1.865988394350912571e+00,-1.652975571823334378e-01,1.000000000000000000e+00
-9.285818074217415674e-01,2.522499464559946336e-01,0.000000000000000000e+00
2.135127800782155916e+00,4.496451304033704521e-01,1.000000000000000000e+00
1.389907993323524327e+00,-5.081187885582134633e-01,1.000000000000000000e+00
-8.534864069362624317e-01,7.852406559924102192e-02,0.000000000000000000e+00
6.445320995998722324e-01,7.251374800278234112e-01,0.000000000000000000e+00
1.777705386422658629e+00,6.819483747070964608e-01,1.000000000000000000e+00
4.831168033209482515e-01,1.039540359938810443e+00,0.000000000000000000e+00
-4.025796510654474081e-01,9.413523905476439690e-01,0.000000000000000000e+00
-6.451677917231706250e-01,6.492265459734158917e-01,0.000000000000000000e+00
7.800998273156385387e-01,-4.508817478507147758e-01,1.000000000000000000e+00
8.464330406226386883e-01,7.275077560162880319e-01,0.000000000000000000e+00
9.698432045476803598e-01,3.763996818061579597e-01,0.000000000000000000e+00
-1.048779153727018437e-01,1.074424544514826163e+00,0.000000000000000000e+00
-2.827581022937006305e-02,9.750336400158496897e-01,0.000000000000000000e+00
4.499153482945798116e-02,4.641574334902662247e-01,1.000000000000000000e+00
1.427134697410016084e+00,-3.551455181465065225e-01,1.000000000000000000e+00
1.570764651917622601e+00,-1.330483740419940442e-01,1.000000000000000000e+00
9.692288966327621269e-01,-6.858164510209699971e-01,1.000000000000000000e+00
-1.257615248367017768e-01,2.464581027138046110e-01,1.000000000000000000e+00
-8.124416586598269818e-01,8.046375754606217567e-01,0.000000000000000000e+00
8.816286027444167894e-01,-3.654551682524818657e-01,1.000000000000000000e+00
4.768393810302956615e-01,-2.159015877001271566e-01,1.000000000000000000e+00
1.488774423019437299e+00,-3.952695935075338785e-01,1.000000000000000000e+00
-1.057117898978279680e+00,5.725827813561598645e-02,0.000000000000000000e+00
1.664392138976102720e+00,-2.565749417902494778e-01,1.000000000000000000e+00
1.175342290852126270e+00,-7.513857967639798741e-01,1.000000000000000000e+00
4.776417427153278328e-01,-4.072899787998360277e-01,1.000000000000000000e+00
6.805438065791359348e-01,8.372677216072926809e-01,0.000000000000000000e+00
-1.511945875945978901e-01,9.715730148197048166e-01,0.000000000000000000e+00
-8.080304921704840881e-02,9.511635991609677099e-01,0.000000000000000000e+00
2.024342686503892264e+00,3.341135405220462262e-01,1.000000000000000000e+00
1.983693303605623681e+00,4.255097355193550035e-01,1.000000000000000000e+00
5.676874345214427686e-01,-2.457315043484379624e-01,1.000000000000000000e+00
-6.480593337968364176e-02,9.084064231095041464e-01,0.000000000000000000e+00
-9.351063790293135947e-01,1.703539309003436475e-01,0.000000000000000000e+00
6.726311179828734499e-01,8.693816352335256292e-01,0.000000000000000000e+00
3.430797952485194480e-01,6.338454078574007333e-02,1.000000000000000000e+00
-3.510502871953853909e-01,9.895617498483815222e-01,0.000000000000000000e+00
-5.792755581374302576e-01,7.942060763117985145e-01,0.000000000000000000e+00
7.147788718697469998e-03,4.302493777540043474e-01,1.000000000000000000e+00
-6.887340881388342995e-01,5.722776877639929038e-01,0.000000000000000000e+00
-2.022500499952715192e-01,9.547692614743920059e-01,0.000000000000000000e+00
7.098104422917206335e-02,2.813737052622557466e-01,1.000000000000000000e+00
-5.168054947189090198e-01,8.315251933219588443e-01,0.000000000000000000e+00
2.465852399518427829e-01,9.909015702597254727e-01,0.000000000000000000e+00
5.361806169201532857e-01,-3.770312942522646704e-01,1.000000000000000000e+00
1.164326752503783147e-01,6.713979680426575281e-02,1.000000000000000000e+00
-1.893857298800780686e-01,1.060515636357269864e+00,0.000000000000000000e+00
1.756068099106037339e-01,4.681548929415877969e-01,1.000000000000000000e+00
1.960851775961871823e-01,8.080487251457096898e-02,1.000000000000000000e+00
1.920731047432214567e+00,4.777890426095670051e-01,1.000000000000000000e+00
-8.118493907863357784e-01,8.436422097693210276e-01,0.000000000000000000e+00
-9.669636516784729796e-01,4.223112512844167110e-01,0.000000000000000000e+00
1.111518361015292777e+00,-6.720863424453239476e-01,1.000000000000000000e+00
1.170442378567499719e-01,1.090500115795479452e+00,0.000000000000000000e+00
8.428941647093639578e-01,-4.320769289764892496e-01,1.000000000000000000e+00
3.194349348538821909e-01,-3.332546777086965450e-01,1.000000000000000000e+00
7.500240966257059050e-01,6.997382491779355895e-01,0.000000000000000000e+00
-6.641888225112115851e-01,7.742823096959190465e-01,0.000000000000000000e+00
7.294998617436755650e-02,2.816521574285003604e-01,1.000000000000000000e+00
8.600354785186528073e-01,1.390208170296633461e-01,0.000000000000000000e+00
1.091672180598798114e+00,-4.042267135276300105e-01,1.000000000000000000e+00
-1.509639164997331751e-01,7.511460521086251729e-01,0.000000000000000000e+00
1.870940844756836086e+00,1.044063607633839985e-01,1.000000000000000000e+00
5.907246278734425982e-01,-5.069575908708123801e-01,1.000000000000000000e+00
-5.273140536187688188e-01,1.015373500243391458e+00,0.000000000000000000e+00
1.336104034607499491e+00,-1.158771080340110227e-01,1.000000000000000000e+00
4.935646222277378925e-02,2.536733409738841094e-01,1.000000000000000000e+00
-8.731430350306822463e-01,5.170470231716001175e-01,0.000000000000000000e+00
-7.723490161379706898e-01,9.709484414467850488e-01,0.000000000000000000e+00
2.976205876087236746e-01,8.895674173992882405e-01,0.000000000000000000e+00
8.365704329375865944e-01,6.119649100400419428e-01,0.000000000000000000e+00
1.221948458428296150e-02,2.068801308756098301e-01,1.000000000000000000e+00
9.271974089057561930e-01,5.572909239908606649e-01,0.000000000000000000e+00
1.994653939399749998e+00,3.706172147371777914e-02,1.000000000000000000e+00
1.719611187127844554e+00,-2.020289577016810001e-01,1.000000000000000000e+00
3.598811244005649668e-01,8.423894100223042747e-01,0.000000000000000000e+00
1.489392333664488199e-01,-9.924123487339953087e-02,1.000000000000000000e+00
-6.993482436443172467e-01,4.911080834001105844e-01,0.000000000000000000e+00
2.794216077396413644e-01,1.349725739222337462e-01,1.000000000000000000e+00
9.531628115523224087e-01,-1.509928963843937960e-02,0.000000000000000000e+00
1.687282181296232197e+00,-2.801328065112267951e-01,1.000000000000000000e+00
-8.982577295725089339e-01,6.660913094186972083e-01,0.000000000000000000e+00
8.563080106980393014e-01,-4.053876357033185940e-01,1.000000000000000000e+00
1.067437078508276294e+00,2.344863455829347409e-01,0.000000000000000000e+00
9.215418042811340804e-01,-4.813021040649774207e-01,1.000000000000000000e+00
-7.571147427354102399e-01,8.595100648937158416e-01,0.000000000000000000e+00
4.257472460341804599e-01,-3.380161244132465770e-01,1.000000000000000000e+00
1.799039972129459652e+00,-1.625401435562433827e-01,1.000000000000000000e+00
9.005808142740528988e-01,1.444489319570929353e-01,0.000000000000000000e+00
8.128145150539002328e-01,-3.731421428612481384e-01,1.000000000000000000e+00
-6.534497816004006809e-01,7.901328159409375385e-01,0.000000000000000000e+00
-3.276098975909201849e-01,8.558668696435534073e-01,0.000000000000000000e+00
1.826956012485357661e+00,3.771425055356469186e-02,1.000000000000000000e+00
1.951643400739540235e+00,2.036132479530349260e-01,1.000000000000000000e+00
5.886879405440313962e-01,-3.981664252911675805e-01,1.000000000000000000e+00
1.049689786263348745e+00,-5.933240845829234056e-01,1.000000000000000000e+00
1.080960503804586637e+00,-4.431062736554896020e-01,1.000000000000000000e+00
-6.825329228854237762e-01,6.014210817839685808e-01,0.000000000000000000e+00
4.028580459602827679e-02,1.823538550638772737e-01,1.000000000000000000e+00
7.819168169025926263e-01,-2.812478586778159872e-01,1.000000000000000000e+00
-9.830123463676351259e-01,4.615102211910797059e-01,0.000000000000000000e+00
1.984679642891285789e-01,1.126954920060263543e+00,0.000000000000000000e+00
1.901206126203221825e+00,1.615203727290482894e-01,1.000000000000000000e+00
1.478887095229228343e+00,-4.475835353072170064e-01,1.000000000000000000e+00
1.368734634398281358e+00,-4.669450033217036888e-01,1.000000000000000000e+00
1.801268926608138532e+00,1.017488516644636520e-01,1.000000000000000000e+00
1.650507500699473384e+00,-1.966200618771019870e-01,1.000000000000000000e+00
1.893262020620545272e+00,1.591653406580767482e-01,1.000000000000000000e+00
1.898961140669748859e+00,2.903260027063090387e-01,1.000000000000000000e+00
9.445136282635726577e-01,5.916289752860112161e-01,0.000000000000000000e+00
4.319666955045055046e-01,-3.219652816187506539e-01,1.000000000000000000e+00
8.442556619924692640e-01,4.436901338493385305e-01,0.000000000000000000e+00
6.478903426930957554e-01,7.290845598252087001e-01,0.000000000000000000e+00
-5.166991158448739352e-01,7.864885366893334950e-01,0.000000000000000000e+00
1.308700331955315210e+00,-5.246319946668097645e-01,1.000000000000000000e+00
-7.395882071008598180e-01,6.898079764878755071e-01,0.000000000000000000e+00
1.626407916026333167e+00,-2.575000380263982036e-01,1.000000000000000000e+00
7.143360532870937085e-01,7.570256150858927224e-01,0.000000000000000000e+00
8.074340259159736854e-01,-5.155718603190366789e-01,1.000000000000000000e+00
4.490951851765894176e-01,-1.903203106906486697e-01,1.000000000000000000e+00
-1.123296669596461461e+00,-1.361138349281082460e-02,0.000000000000000000e+00
1.556980679083744379e+00,-1.508870158710761689e-01,1.000000000000000000e+00
-7.550003179833815192e-01,5.947424523927511419e-01,0.000000000000000000e+00
5.317867899814318622e-02,2.561289304278568935e-03,1.000000000000000000e+00
1.667500498422474386e+00,-2.731818918456453416e-01,1.000000000000000000e+00
1.023482849477613810e+00,-1.535623462610088974e-01,0.000000000000000000e+00
-2.114560296366446157e-01,8.892304256059547773e-01,0.000000000000000000e+00
8.708474397614696105e-01,-4.301555103665544721e-01,1.000000000000000000e+00
1.997392444107814580e+00,1.671815787791328112e-01,1.000000000000000000e+00
1.064749035472389416e+00,1.585987209110383822e-01,0.000000000000000000e+00
5.033566865602265850e-01,7.541076161245497955e-01,0.000000000000000000e+00
7.452568243936811276e-01,4.063736020513665226e-01,0.000000000000000000e+00
6.371533739795248730e-01,7.296181102330862034e-01,0.000000000000000000e+00
8.517122253986306735e-01,6.714706652427331335e-01,0.000000000000000000e+00
2.515076639326009889e-01,-1.991345377498744684e-01,1.000000000000000000e+00
7.597117957745409544e-01,5.427680134959522729e-01,0.000000000000000000e+00
1.818277380881937744e-01,9.432148901730211810e-01,0.000000000000000000e+00
6.831938407196133656e-02,-7.508552511253764605e-02,1.000000000000000000e+00
-5.527235175769842357e-01,7.762818705259953989e-01,0.000000000000000000e+00
3.739456019141795817e-01,1.109773307770085538e+00,0.000000000000000000e+00
1.342189934943817553e+00,-3.106347132053767224e-01,1.000000000000000000e+00
-3.880591136866439195e-01,6.512481290852500937e-01,0.000000000000000000e+00
5.426473458897468349e-02,3.797138135032558925e-01,1.000000000000000000e+00
1.744785243995389479e+00,-2.299510426905807536e-01,1.000000000000000000e+00
1.401794514119396373e+00,-3.333998985050694031e-01,1.000000000000000000e+00
-1.012729907614997593e+00,1.857298897854433584e-01,0.000000000000000000e+00
-6.334380054754097378e-01,7.410868938533115013e-01,0.000000000000000000e+00
2.042780536648370671e+00,-7.566810577237201296e-02,1.000000000000000000e+00
4.715403078382012780e-01,-2.924364385537260302e-01,1.000000000000000000e+00
1.367153747882520198e-01,1.102805686478885994e-02,1.000000000000000000e+00
2.085916493988261955e+00,4.772614344316080670e-01,1.000000000000000000e+00
-9.849834343803851588e-01,4.794039368376249999e-01,0.000000000000000000e+00
-2.183020998662614509e-02,9.347843255841842280e-01,0.000000000000000000e+00
-2.164594721579398140e-01,1.047854233178662886e+00,0.000000000000000000e+00
1.716146657466883108e+00,-2.561022505823435935e-01,1.000000000000000000e+00
9.140871556038636658e-01,3.945739932093928481e-01,0.000000000000000000e+00
8.843941987594690080e-01,2.111763029321530039e-01,0.000000000000000000e+00
5.693500206958721499e-01,-2.612750586265939479e-01,1.000000000000000000e+00
5.450826566177473520e-01,6.686286152575009467e-01,0.000000000000000000e+00
-1.970771763037848512e-02,-3.595122020647643912e-02,1.000000000000000000e+00
1.534510298672986106e-01,-2.162713776468279045e-02,1.000000000000000000e+00
1.313167667454438803e+00,-5.958920173731842018e-01,1.000000000000000000e+00
7.569791708533116226e-02,1.980634208727663215e-01,1.000000000000000000e+00
7.781113175382095015e-01,-3.196649982417941738e-01,1.000000000000000000e+00
1.172668710008104354e+00,-5.502626102672359965e-01,1.000000000000000000e+00
1.476431300559753190e-01,8.803641813806188932e-01,0.000000000000000000e+00
1.808332629229253419e+00,6.101967648703068847e-02,1.000000000000000000e+00
3.129408652230260546e-01,-3.593496356235408307e-01,1.000000000000000000e+00
1.119207820066731029e+00,-5.385320806151067119e-01,1.000000000000000000e+00
1.763096620932528835e-01,3.285284988144940299e-01,1.000000000000000000e+00
9.156266785418656351e-01,4.894765548621227147e-01,0.000000000000000000e+00
3.880035504845138483e-01,-3.697512724295280440e-01,1.000000000000000000e+00
9.834661497971156630e-01,5.995467281797061121e-01,0.000000000000000000e+00
1.987364683346867444e+00,4.092207140430141887e-01,1.000000000000000000e+00
-1.083138174672675813e+00,2.647680550987433490e-01,0.000000000000000000e+00
1.170169480254297234e-01,-3.628581830628360705e-02,1.000000000000000000e+00
