feature_1,feature_2,target
-6.267132201691293369e-01,4.752205803945958595e-01,0.000000000000000000e+00
-5.648658491375475599e-01,1.019880845434278094e-01,0.000000000000000000e+00
-5.345806204428912300e-01,-8.631943752265955339e-02,0.000000000000000000e+00
5.339742736031956039e-01,-1.838106762987319620e-02,0.000000000000000000e+00
5.660251737437187458e-01,4.027004002743247435e-01,0.000000000000000000e+00
3.402028390677435121e-01,2.257386763327185353e+00,0.000000000000000000e+00
-1.059451875299275425e+00,4.830358105773218114e-01,0.000000000000000000e+00
-1.372040862307182252e-01,-3.640489557435989676e-01,0.000000000000000000e+00
-1.412156387573660021e+00,-6.734775512266204522e-01,0.000000000000000000e+00
-2.206124456735919226e-01,-4.478639602656487306e-01,0.000000000000000000e+00
3.808719187505169135e+00,-1.008491000225104184e+00,1.000000000000000000e+00
-5.039785259614951718e-01,6.397037322745670052e-01,0.000000000000000000e+00
9.424895516792368699e-01,1.076987981669855321e+00,0.000000000000000000e+00
1.947544612244951345e+00,-1.192819868565341723e+00,0.000000000000000000e+00
-6.216049772873949442e-01,1.226813926972612767e-01,0.000000000000000000e+00
-2.166017026688002445e-01,4.581194145844733057e-02,0.000000000000000000e+00
2.251754414615344396e-02,1.378679463695243079e+00,0.000000000000000000e+00
1.993326541224175186e+00,9.219153114509074376e-01,1.000000000000000000e+00
-5.843787048921784688e-01,-1.300941796949730778e+00,0.000000000000000000e+00
-1.379537462863419828e+00,-1.643791041130610031e+00,0.000000000000000000e+00
-1.149146142872426446e-01,-9.959354101499429124e-01,0.000000000000000000e+00
4.034980626465323184e-02,1.733548114331330270e+00,0.000000000000000000e+00
-5.626673827756412116e-01,-7.735968575688167981e-01,0.000000000000000000e+00
-9.945264917264278193e-01,1.625389852666070389e+00,0.000000000000000000e+00
2.735468763001455139e-01,-2.275687220845048764e-01,0.000000000000000000e+00
-1.627353881332865404e+00,-5.968432637489730075e-01,0.000000000000000000e+00
-8.645873674430401556e-02,9.685039841719568221e-01,1.000000000000000000e+00
5.339640239074620043e-01,1.166013103790799754e-01,0.000000000000000000e+00
-6.531287262251627146e-01,-1.449033054451254854e+00,0.000000000000000000e+00
7.115823774692101589e-01,3.492679988349325360e-01,0.000000000000000000e+00
-2.035149211674164293e-01,1.334857069046747613e+00,0.000000000000000000e+00
-5.303109967639714206e-01,-1.025216819022862103e+00,0.000000000000000000e+00
2.050591038964235224e+00,1.379590084518071302e+00,0.000000000000000000e+00
-8.465693295708778265e-01,6.831747801286293109e-01,0.000000000000000000e+00
-1.222744098358008236e+00,7.523824516043299271e-01,0.000000000000000000e+00
-3.196037047965949451e-01,8.936218263266841877e-01,0.000000000000000000e+00
9.157562014970810349e-01,5.317581017762930129e-01,0.000000000000000000e+00
-1.070518297501871219e-01,7.493179202826218965e-01,0.000000000000000000e+00
5.500207799169876122e-01,-3.710616013219745213e-01,0.000000000000000000e+00
-5.454184239054457040e-01,3.121625183798274472e-01,0.000000000000000000e+00
1.980385781242434140e+00,-8.732652667020623927e-01,1.000000000000000000e+00
-8.600482376926186015e-03,-3.530117086905770196e-01,0.000000000000000000e+00
3.894066832833252834e-01,9.552215191916818560e-01,0.000000000000000000e+00
-1.085784545792305655e+00,-1.691529826669671666e+00,0.000000000000000000e+00
1.297904029660319480e-01,7.193810412685559541e-01,0.000000000000000000e+00
-1.037084680461280328e+00,-8.192128167562028329e-01,0.000000000000000000e+00
1.553276323032378059e+00,7.485534266195978392e-02,1.000000000000000000e+00
-2.181519537983711288e-01,-7.433360562875540589e-01,0.000000000000000000e+00
-1.933374875873221210e+00,1.025237996766057147e-01,0.000000000000000000e+00
-4.730414135614616211e-02,-7.905622626684409848e-01,0.000000000000000000e+00
1.468347931085432378e+00,-1.501661257810316119e+00,0.000000000000000000e+00
1.295322558157304904e+00,8.523872393312764695e-01,0.000000000000000000e+00
2.433624432033259399e+00,3.060040878157453959e-01,0.000000000000000000e+00
1.374991780743840541e+00,-5.483769383076536608e-02,0.000000000000000000e+00
7.181547811292813277e-01,-1.185591071370643235e+00,0.000000000000000000e+00
-1.061654548120923858e+00,4.951845667892464387e-01,0.000000000000000000e+00
-8.076258550346563370e-01,1.831999473012674295e+00,0.000000000000000000e+00
-6.409233553880613887e-02,4.598436665938540058e-01,0.000000000000000000e+00
-9.689184193623240349e-01,4.481932309687357563e-01,0.000000000000000000e+00
1.829391281882519482e-01,-9.588889162871945260e-01,0.000000000000000000e+00
3.164443107706783054e-01,-1.731585846370175430e+00,0.000000000000000000e+00
4.524950424322570219e-01,-8.908130338116706515e-01,0.000000000000000000e+00
2.351771360429554036e+00,-5.099350245562076500e-01,1.000000000000000000e+00
-2.081449223797872394e-01,-2.204525779220888049e-01,0.000000000000000000e+00
6.410230396704669209e-02,-3.614235197873343353e-01,0.000000000000000000e+00
1.598312334567679738e+00,3.447063557957329438e-01,0.000000000000000000e+00
-1.388487214196736930e-01,1.379132541977099669e+00,0.000000000000000000e+00
3.763391012665453506e-01,1.855153009730476921e+00,0.000000000000000000e+00
-1.382837885730834104e+00,5.551944838904679935e-01,0.000000000000000000e+00
-8.052546161710631978e-01,-1.380280982785357047e+00,0.000000000000000000e+00
-1.817412207876181629e+00,5.752214466712085583e-01,0.000000000000000000e+00
-1.903619392097438134e-01,-9.370518556968202573e-01,0.000000000000000000e+00
-1.924023369753430010e-02,7.311782547493154150e-01,0.000000000000000000e+00
-6.734524646249748780e-01,9.638092097189436824e-01,0.000000000000000000e+00
-5.692817735496261689e-01,1.360140433090715195e+00,0.000000000000000000e+00
-1.109287640006840103e+00,-2.665669288833397155e-01,0.000000000000000000e+00
-5.827880828143006120e-01,-1.374937479523458406e-01,0.000000000000000000e+00
1.552246168914848568e+00,1.008128911104568814e+00,0.000000000000000000e+00
-1.736185007698661797e-01,-1.194755255117187609e+00,0.000000000000000000e+00
-4.165368744240187659e-01,-2.026992287953664762e-02,0.000000000000000000e+00
5.430165239604387573e-01,-3.611425511100258001e-01,0.000000000000000000e+00
6.307683978136197078e-01,6.693493073668698168e-01,1.000000000000000000e+00
1.870809098158505268e+00,7.385115181856450883e-01,0.000000000000000000e+00
8.549063232823008729e-01,-7.037453426925519562e-01,0.000000000000000000e+00
1.803157750669188708e-01,-5.848246738495082031e-01,0.000000000000000000e+00
-3.875539973978183728e-01,8.830900019724117200e-01,0.000000000000000000e+00
-2.028420770325501388e-01,-7.145670096475278954e-02,0.000000000000000000e+00
4.280187901170582898e-01,3.378542567901992033e-01,0.000000000000000000e+00
2.161569847152231993e+00,1.240736074794632327e+00,0.000000000000000000e+00
-1.102028999915616092e+00,8.491648776856505765e-02,0.000000000000000000e+00
1.669219696330831448e+00,1.404982532776211102e+00,1.000000000000000000e+00
8.104609484010271148e-01,1.348136044126780453e+00,0.000000000000000000e+00
7.853159775242049001e-01,1.181899615021839267e+00,1.000000000000000000e+00
-6.040262281664949828e-01,-8.932227346136447643e-01,0.000000000000000000e+00
3.340483642468410341e-01,4.219626894272175410e-01,0.000000000000000000e+00
-2.883512007128410937e-01,-3.116259019555573384e-01,0.000000000000000000e+00
-4.159723515400798322e-01,-7.826557119696362363e-01,0.000000000000000000e+00
5.147054275719906702e-01,6.554762733092591720e-01,0.000000000000000000e+00
4.640975572524590476e-01,1.456126313546643791e+00,0.000000000000000000e+00
-5.959124150386958807e-02,1.658250029028018213e+00,0.000000000000000000e+00
-3.375928493156579030e-02,7.767580898626245123e-01,0.000000000000000000e+00
-2.845606222057561752e-02,1.003957714332676776e+00,0.000000000000000000e+00
2.176089747961234444e+00,1.872888355107811820e-01,1.000000000000000000e+00
-8.542937507971020139e-01,-3.002918327477974714e-01,0.000000000000000000e+00
1.510739642956621331e+00,-5.372518243031532137e-01,0.000000000000000000e+00
-1.020648454137515815e+00,2.389971366613008463e-02,0.000000000000000000e+00
1.537463975969733943e+00,-4.590869439717871203e-01,1.000000000000000000e+00
5.629612981173101049e-01,1.195453530985135071e+00,0.000000000000000000e+00
-3.979078540266576258e-01,-8.521704619704335570e-01,0.000000000000000000e+00
2.018171968277078232e+00,2.472943872716418245e-01,0.000000000000000000e+00
-5.203523170226891370e-01,-6.207280332023270564e-01,0.000000000000000000e+00
-1.573610390385279389e+00,1.335210708310067496e+00,0.000000000000000000e+00
9.958073787787591336e-01,-1.601933660204986953e+00,0.000000000000000000e+00
5.555307505714328631e-01,-1.263839378375530620e+00,0.000000000000000000e+00
-1.053878206035781639e+00,6.330380348589866868e-01,0.000000000000000000e+00
-6.074567983601588672e-01,7.306409721197126839e-01,0.000000000000000000e+00
-1.610196616562780791e+00,-1.544860624816183081e-01,0.000000000000000000e+00
-3.028772740447187584e-01,-5.618863339797901535e-01,0.000000000000000000e+00
1.180439993139353660e+00,6.950202128140635649e-01,1.000000000000000000e+00
2.406812346473423236e+00,-4.072653470035797474e-02,0.000000000000000000e+00
-1.695741688259678082e+00,-6.047860665786376488e-01,0.000000000000000000e+00
-9.080345467061599063e-01,-7.171092350685349670e-01,0.000000000000000000e+00
6.966911981952172983e-01,1.696630426182950957e-01,0.000000000000000000e+00
-2.128460398898342376e+00,-4.582374953291077913e-01,0.000000000000000000e+00
3.016417659921274974e-01,4.237508900139417278e-01,0.000000000000000000e+00
4.292279440920215156e-02,-2.056516697079250111e+00,0.000000000000000000e+00
7.362133835674321558e-01,1.381132938102488827e+00,0.000000000000000000e+00
-3.489718086313779444e-01,1.354872897905064155e+00,0.000000000000000000e+00
9.099784420014858655e-02,3.178290911674015451e-01,0.000000000000000000e+00
5.348289576766649400e-01,-5.915733094357372712e-02,0.000000000000000000e+00
5.606376294183987863e-01,-3.690365278241568014e-01,0.000000000000000000e+00
6.758580520250152546e-01,-9.052247860729234485e-01,1.000000000000000000e+00
-6.735100564995796235e-01,3.422660269335128791e-01,0.000000000000000000e+00
-9.569190081950685878e-01,4.031369368008265175e-01,0.000000000000000000e+00
-1.924997834054791301e-01,1.219129713669439008e+00,0.000000000000000000e+00
-5.940790551316010859e-01,3.830705888187561636e-01,0.000000000000000000e+00
1.447595818264005019e-01,-1.002709913415414267e+00,0.000000000000000000e+00
6.736725962886437324e-01,-3.273964063856772411e-01,0.000000000000000000e+00
2.477201752589386796e+00,-1.726512546837911000e+00,0.000000000000000000e+00
-3.798995243130138255e-01,-1.621371162266363741e-01,0.000000000000000000e+00
1.336799881596078821e-01,-1.317132595781119075e+00,0.000000000000000000e+00
6.469316207787071393e-01,-2.447584977697612740e-01,0.000000000000000000e+00
-1.313125966677882450e-01,2.004259400109410089e-02,0.000000000000000000e+00
-4.061126742052471039e-01,3.914090326882059268e-01,0.000000000000000000e+00
3.449595867660206761e-01,-7.521988868849480703e-01,0.000000000000000000e+00
-6.563252813098027216e-01,-1.014934969356766414e+00,0.000000000000000000e+00
8.241180347508966775e-02,-1.519616778309632321e-01,0.000000000000000000e+00
-1.514667373794391647e+00,-6.980675553706381375e-01,0.000000000000000000e+00
-7.423320338359207238e-01,2.436146868196447546e+00,0.000000000000000000e+00
-1.033356168736908609e-01,-4.712885299523579541e-02,0.000000000000000000e+00
5.737066895165855440e-01,-1.071631575164699521e-02,0.000000000000000000e+00
1.628719053246929560e+00,4.758077615634521140e-01,0.000000000000000000e+00
5.155631152796603667e-01,2.365351262946379651e-01,0.000000000000000000e+00
1.467315942721452382e+00,-1.496355643232661348e-01,1.000000000000000000e+00
3.945975463451875109e-01,-9.320393635165025170e-01,0.000000000000000000e+00
2.552027958437557587e+00,-2.912206190786651439e-01,0.000000000000000000e+00
5.984705269660026694e-01,4.017100540179944446e+00,0.000000000000000000e+00
2.425013058289651746e-01,-1.306949538077557982e+00,0.000000000000000000e+00
-2.494641892505528036e-01,-3.098235604656037201e-01,0.000000000000000000e+00
1.274444193649912460e+00,-1.823708448372499902e+00,0.000000000000000000e+00
-2.738829806591174809e-01,1.559356571481150810e-01,0.000000000000000000e+00
-1.268286572509733201e+00,-6.072581893436532763e-01,0.000000000000000000e+00
7.472332799037516571e-01,1.397745988355952651e+00,0.000000000000000000e+00
2.216947312681836646e+00,-8.925677426775943668e-02,1.000000000000000000e+00
4.729091913517291523e-01,1.508721942136035832e+00,0.000000000000000000e+00
-6.110402585928289554e-01,8.725731987012546043e-01,0.000000000000000000e+00
1.306275508839367383e+00,6.932544136302898341e-01,0.000000000000000000e+00
3.287367175533822405e-01,-4.470060181223370344e-01,0.000000000000000000e+00
-1.677126849712566869e+00,5.338487672141327689e-01,0.000000000000000000e+00
-7.994660553911228096e-01,-7.454402683482420633e-01,0.000000000000000000e+00
-1.991774680663067398e+00,1.885088526581991386e-01,0.000000000000000000e+00
-2.786842018580842906e-02,-4.599884958355365261e-01,0.000000000000000000e+00
2.541411943230373449e+00,-1.084739632281524813e+00,1.000000000000000000e+00
-2.904859469529432192e-01,7.783065378758128317e-01,0.000000000000000000e+00
1.237056782212388351e+00,-2.569795497502332937e-01,0.000000000000000000e+00
9.606175160114143186e-01,-3.974068021983006016e-01,0.000000000000000000e+00
8.819911470616021987e-01,-5.913271421861573951e-02,0.000000000000000000e+00
1.134688534789817238e+00,1.654664901872958005e+00,0.000000000000000000e+00
-3.458367984214384405e-01,5.560934819360987547e-01,0.000000000000000000e+00
1.926954665897324226e+00,1.621639953061113415e+00,0.000000000000000000e+00
1.220612448415739237e+00,6.105871406391560896e-01,0.000000000000000000e+00
1.534442593583892067e-01,5.863328732268635601e-01,0.000000000000000000e+00
-7.532389164673081172e-05,-7.697997953843963570e-01,0.000000000000000000e+00
-4.761231075340684460e-01,-8.110367450297982783e-01,0.000000000000000000e+00
8.114322429396443326e-01,9.166022156430024548e-02,0.000000000000000000e+00
-8.509522016208823647e-01,-1.916360491136170463e+00,0.000000000000000000e+00
3.092172672630264962e+00,1.203122833616866005e+00,0.000000000000000000e+00
1.312432062196712268e-01,-7.881681814472781822e-01,0.000000000000000000e+00
7.775012764635819140e-01,-1.878985731546167548e+00,1.000000000000000000e+00
-1.223052552171618013e+00,5.981208669042064052e-01,0.000000000000000000e+00
-1.235212670307518579e+00,1.786012671725855760e+00,0.000000000000000000e+00
3.519177561901536966e-01,3.031007871208314941e-01,0.000000000000000000e+00
-5.143895389005836982e-01,-1.038827558132364492e+00,0.000000000000000000e+00
-2.572798685736881197e+00,-1.245696441877508637e-01,0.000000000000000000e+00
1.382592196604972345e+00,-9.074132876945338877e-01,0.000000000000000000e+00
-3.355833197185607908e+00,-1.074837289761453096e+00,0.000000000000000000e+00
-1.457021195631939214e+00,2.470971547087739417e-01,0.000000000000000000e+00
1.168039320388156166e-02,1.025171320443837297e+00,0.000000000000000000e+00
2.328067126784091556e+00,-6.422940364068031593e-01,0.000000000000000000e+00
2.415775493614666924e+00,4.711197368946240527e-02,1.000000000000000000e+00
2.273357797013205506e+00,1.020876054415033485e+00,0.000000000000000000e+00
1.720366774571093993e+00,5.209002173361396704e-01,0.000000000000000000e+00
-5.742272280268216622e-02,4.131518044342261109e-01,0.000000000000000000e+00
-1.169006855294210778e+00,4.344283343471240788e-01,0.000000000000000000e+00
-4.701001367482705584e-01,-2.371892982648975412e+00,0.000000000000000000e+00
-7.832074326112901108e-01,-3.258000638032467200e-01,0.000000000000000000e+00
5.306963902964538793e-01,2.034086657275436139e+00,0.000000000000000000e+00
-1.130551412002199330e+00,1.784644278747966606e+00,0.000000000000000000e+00
-1.442034472057362460e-01,-1.449198906062598491e+00,0.000000000000000000e+00
-6.257061777025868521e-03,-1.074170902987272802e+00,0.000000000000000000e+00
-2.769176284688074086e-01,-2.889901056347496944e-01,0.000000000000000000e+00
3.696669119307938178e-02,1.346986020439585374e+00,1.000000000000000000e+00
3.899893060969245595e-01,-4.698256228329581452e-01,0.000000000000000000e+00
1.595666939076628710e-01,9.100569287291573328e-01,0.000000000000000000e+00
1.404505499998932372e+00,6.181181125323970127e-01,0.000000000000000000e+00
5.107923143397811172e-01,9.631927608774710770e-01,0.000000000000000000e+00
-2.026616838324620806e-01,4.726179809497179640e-01,0.000000000000000000e+00
-2.130250244213720279e-01,1.964148133924665807e+00,0.000000000000000000e+00
-9.863877002165570840e-01,2.282107544539808131e-01,0.000000000000000000e+00
-7.005288227962490621e-01,1.170804439390530804e+00,0.000000000000000000e+00
2.332332610085817437e-02,2.941561763765737081e-01,0.000000000000000000e+00
-2.366183129163479948e-01,2.797971960253722856e-01,0.000000000000000000e+00
-2.048595861040387600e+00,-1.278434323893561375e+00,0.000000000000000000e+00
3.028976676951303126e+00,-9.802029963429897963e-01,1.000000000000000000e+00
-1.597255875670714476e-01,7.073122402463780656e-01,0.000000000000000000e+00
1.399152140074026995e+00,1.000004507029041534e+00,0.000000000000000000e+00
-9.318021010620562983e-01,-1.114306948309917056e+00,0.000000000000000000e+00
-1.588905966892943944e+00,8.309306875320435770e-01,0.000000000000000000e+00
1.165998452707110777e+00,-1.938514676195998154e-01,0.000000000000000000e+00
-1.720672490333154503e+00,1.424001606840636480e+00,0.000000000000000000e+00
-9.304425031884798747e-01,2.533105547262208823e+00,0.000000000000000000e+00
7.795311580561666842e-01,-4.399484464600182942e-01,0.000000000000000000e+00
-9.056530277919979666e-01,-1.013531535396449579e+00,0.000000000000000000e+00
8.405340975515601665e-01,1.587301354079188043e-01,0.000000000000000000e+00
1.299098719660332080e+00,-1.327914946930680129e+00,1.000000000000000000e+00
-3.214503110305392819e-01,1.556159225588123363e+00,0.000000000000000000e+00
1.178348755585321816e+00,-6.553246734505357995e-01,0.000000000000000000e+00
2.651178469582009090e+00,-3.966439132826468650e-02,1.000000000000000000e+00
-7.974553756156907980e-01,-1.232772154643484663e+00,0.000000000000000000e+00
1.132930182419534360e+00,1.091700034843584022e-01,1.000000000000000000e+00
8.959482996012100298e-01,1.634403844087360058e+00,0.000000000000000000e+00
1.088218080731272241e+00,-7.202956708218721804e-02,0.000000000000000000e+00
-1.414962508241949024e+00,1.092684516231512859e+00,0.000000000000000000e+00
-6.110063617950464709e-02,1.117680683009074860e+00,0.000000000000000000e+00
1.113152254197689317e-01,1.101638140394754162e+00,0.000000000000000000e+00
1.494318835108791710e+00,1.394267457705307356e+00,0.000000000000000000e+00
4.915496106228653961e-01,-9.253714396406073073e-01,0.000000000000000000e+00
-6.312221218479756313e-02,-1.161880011885723984e+00,0.000000000000000000e+00
-5.896844609726156761e-02,9.359804044942210410e-01,0.000000000000000000e+00
-7.167321419136286620e-01,5.987208237408052636e-01,0.000000000000000000e+00
9.674851953835783558e-01,3.439075370415041188e-01,0.000000000000000000e+00
1.252930592972594015e+00,1.320189108809150191e+00,0.000000000000000000e+00
5.217118913884966069e-02,1.006679334748053350e-01,0.000000000000000000e+00
-6.413749425485428812e-01,-7.874751183280921663e-02,0.000000000000000000e+00
3.257022855523428184e+00,-1.733543806473577753e+00,1.000000000000000000e+00
3.527524731906181432e-02,1.161218793212845490e+00,0.000000000000000000e+00
